colour	x	y	group	showSelectedlegendcolour	PANEL
#C49A00	67.8780487804878	1993	174	Europe & Central Asia (all income levels)	3
#C49A00	67.9568292682927	2005	174	Europe & Central Asia (all income levels)	3
#C49A00	67.9682926829268	1998	174	Europe & Central Asia (all income levels)	3
#C49A00	68.0775609756098	2006	174	Europe & Central Asia (all income levels)	3
#C49A00	68.1853658536585	2004	174	Europe & Central Asia (all income levels)	3
#C49A00	68.1939024390244	1999	174	Europe & Central Asia (all income levels)	3
#C49A00	68.2107317073171	2003	174	Europe & Central Asia (all income levels)	3
#C49A00	68.2221951219512	2007	174	Europe & Central Asia (all income levels)	3
#C49A00	68.2514634146342	2008	174	Europe & Central Asia (all income levels)	3
#C49A00	68.2756097560976	2002	174	Europe & Central Asia (all income levels)	3
#C49A00	68.2870731707317	2001	174	Europe & Central Asia (all income levels)	3
#C49A00	68.7898048780488	1979	174	Europe & Central Asia (all income levels)	3
#C49A00	68.8046341463415	1978	174	Europe & Central Asia (all income levels)	3
#C49A00	68.827512195122	1980	174	Europe & Central Asia (all income levels)	3
#C49A00	68.8593414634147	1977	174	Europe & Central Asia (all income levels)	3
#C49A00	68.8780487804878	1991	174	Europe & Central Asia (all income levels)	3
#C49A00	68.8780487804878	1992	174	Europe & Central Asia (all income levels)	3
#C49A00	68.9320243902439	1981	174	Europe & Central Asia (all income levels)	3
#C49A00	68.9518780487805	1976	174	Europe & Central Asia (all income levels)	3
#C49A00	69.082756097561	1975	174	Europe & Central Asia (all income levels)	3
#C49A00	69.0993658536586	1982	174	Europe & Central Asia (all income levels)	3
#C49A00	69.19	2009	174	Europe & Central Asia (all income levels)	3
#C49A00	69.2560243902439	1974	174	Europe & Central Asia (all income levels)	3
#C49A00	69.3138780487805	1983	174	Europe & Central Asia (all income levels)	3
#C49A00	69.4647073170732	1973	174	Europe & Central Asia (all income levels)	3
#C49A00	69.5518292682927	1984	174	Europe & Central Asia (all income levels)	3
#C49A00	69.6997317073171	1972	174	Europe & Central Asia (all income levels)	3
#C49A00	69.773243902439	1985	174	Europe & Central Asia (all income levels)	3
#C49A00	69.8958048780488	1960	174	Europe & Central Asia (all income levels)	3
#C49A00	69.9320731707317	1986	174	Europe & Central Asia (all income levels)	3
#C49A00	69.945	1971	174	Europe & Central Asia (all income levels)	3
#C49A00	70.1365853658537	1990	174	Europe & Central Asia (all income levels)	3
#C49A00	70.1869512195122	1970	174	Europe & Central Asia (all income levels)	3
#C49A00	70.2282195121951	1961	174	Europe & Central Asia (all income levels)	3
#C49A00	70.2756097560976	2010	174	Europe & Central Asia (all income levels)	3
#C49A00	70.4114634146342	1969	174	Europe & Central Asia (all income levels)	3
#C49A00	70.4919512195122	1962	174	Europe & Central Asia (all income levels)	3
#C49A00	70.4951219512195	1987	174	Europe & Central Asia (all income levels)	3
#C49A00	70.4975609756098	1988	174	Europe & Central Asia (all income levels)	3
#C49A00	70.5390243902439	1989	174	Europe & Central Asia (all income levels)	3
#C49A00	70.6054146341464	1968	174	Europe & Central Asia (all income levels)	3
#C49A00	70.6855609756098	1963	174	Europe & Central Asia (all income levels)	3
#C49A00	70.7536829268293	1967	174	Europe & Central Asia (all income levels)	3
#C49A00	70.8092682926829	2011	174	Europe & Central Asia (all income levels)	3
#C49A00	70.8110975609756	1964	174	Europe & Central Asia (all income levels)	3
#C49A00	70.8441219512195	1966	174	Europe & Central Asia (all income levels)	3
#C49A00	70.8651219512195	1965	174	Europe & Central Asia (all income levels)	3
#C49A00	70.8268292682927	1963	176	Europe & Central Asia (all income levels)	3
#C49A00	70.8780487804878	1961	176	Europe & Central Asia (all income levels)	3
#C49A00	70.9268292682927	1962	176	Europe & Central Asia (all income levels)	3
#C49A00	71.1268292682927	1960	176	Europe & Central Asia (all income levels)	3
#C49A00	71.5731707317073	1966	176	Europe & Central Asia (all income levels)	3
#C49A00	71.6243902439024	1964	176	Europe & Central Asia (all income levels)	3
#C49A00	71.6243902439024	1965	176	Europe & Central Asia (all income levels)	3
#C49A00	71.7219512195122	1969	176	Europe & Central Asia (all income levels)	3
#C49A00	71.7243902439025	1968	176	Europe & Central Asia (all income levels)	3
#C49A00	71.9731707317073	1970	176	Europe & Central Asia (all income levels)	3
#C49A00	72.1243902439024	1967	176	Europe & Central Asia (all income levels)	3
#C49A00	72.1243902439024	1972	176	Europe & Central Asia (all income levels)	3
#C49A00	72.2731707317073	1971	176	Europe & Central Asia (all income levels)	3
#C49A00	72.3243902439024	1973	176	Europe & Central Asia (all income levels)	3
#C49A00	72.5243902439024	1974	176	Europe & Central Asia (all income levels)	3
#C49A00	72.7243902439024	1975	176	Europe & Central Asia (all income levels)	3
#C49A00	72.7756097560976	1976	176	Europe & Central Asia (all income levels)	3
#C49A00	73.1756097560976	1978	176	Europe & Central Asia (all income levels)	3
#C49A00	73.2243902439024	1977	176	Europe & Central Asia (all income levels)	3
#C49A00	73.2756097560976	1979	176	Europe & Central Asia (all income levels)	3
#C49A00	73.6756097560976	1980	176	Europe & Central Asia (all income levels)	3
#C49A00	74.0268292682927	1981	176	Europe & Central Asia (all income levels)	3
#C49A00	74.1780487804878	1982	176	Europe & Central Asia (all income levels)	3
#C49A00	74.3780487804878	1983	176	Europe & Central Asia (all income levels)	3
#C49A00	74.6292682926829	1985	176	Europe & Central Asia (all income levels)	3
#C49A00	74.7780487804878	1984	176	Europe & Central Asia (all income levels)	3
#C49A00	74.9292682926829	1986	176	Europe & Central Asia (all income levels)	3
#C49A00	75.280487804878	1987	176	Europe & Central Asia (all income levels)	3
#C49A00	75.3804878048781	1988	176	Europe & Central Asia (all income levels)	3
#C49A00	75.5829268292683	1989	176	Europe & Central Asia (all income levels)	3
#C49A00	75.8804878048781	1990	176	Europe & Central Asia (all income levels)	3
#C49A00	76.0829268292683	1991	176	Europe & Central Asia (all income levels)	3
#C49A00	76.3853658536585	1993	176	Europe & Central Asia (all income levels)	3
#C49A00	76.4341463414634	1992	176	Europe & Central Asia (all income levels)	3
#C49A00	76.8365853658537	1995	176	Europe & Central Asia (all income levels)	3
#C49A00	76.8853658536585	1994	176	Europe & Central Asia (all income levels)	3
#C49A00	77.0878048780488	1996	176	Europe & Central Asia (all income levels)	3
#C49A00	77.190243902439	1998	176	Europe & Central Asia (all income levels)	3
#C49A00	77.2109756097561	1997	176	Europe & Central Asia (all income levels)	3
#C49A00	77.390243902439	1999	176	Europe & Central Asia (all income levels)	3
#C49A00	77.7414634146342	2000	176	Europe & Central Asia (all income levels)	3
#C49A00	77.9926829268293	2001	176	Europe & Central Asia (all income levels)	3
#C49A00	78.1439024390244	2002	176	Europe & Central Asia (all income levels)	3
#C49A00	78.4463414634146	2003	176	Europe & Central Asia (all income levels)	3
#C49A00	78.7463414634146	2004	176	Europe & Central Asia (all income levels)	3
#C49A00	79.0487804878049	2005	176	Europe & Central Asia (all income levels)	3
#C49A00	79.2487804878049	2006	176	Europe & Central Asia (all income levels)	3
#C49A00	79.4487804878049	2007	176	Europe & Central Asia (all income levels)	3
#C49A00	79.6	2008	176	Europe & Central Asia (all income levels)	3
#C49A00	80.0512195121951	2009	176	Europe & Central Asia (all income levels)	3
#C49A00	80.4024390243902	2010	176	Europe & Central Asia (all income levels)	3
#C49A00	80.7536585365854	2011	176	Europe & Central Asia (all income levels)	3
#C49A00	58.8901463414634	1960	178	Europe & Central Asia (all income levels)	3
#C49A00	59.3021463414634	1961	178	Europe & Central Asia (all income levels)	3
#C49A00	59.7176585365854	1962	178	Europe & Central Asia (all income levels)	3
#C49A00	60.1351707317073	1963	178	Europe & Central Asia (all income levels)	3
#C49A00	60.5511707317073	1964	178	Europe & Central Asia (all income levels)	3
#C49A00	60.9621951219512	1965	178	Europe & Central Asia (all income levels)	3
#C49A00	61.3627317073171	1966	178	Europe & Central Asia (all income levels)	3
#C49A00	61.748243902439	1967	178	Europe & Central Asia (all income levels)	3
#C49A00	62.1147804878049	1968	178	Europe & Central Asia (all income levels)	3
#C49A00	62.4598048780488	1969	178	Europe & Central Asia (all income levels)	3
#C49A00	62.7768292682927	1970	178	Europe & Central Asia (all income levels)	3
#C49A00	63.0628536585366	1971	178	Europe & Central Asia (all income levels)	3
#C49A00	63.3208780487805	1972	178	Europe & Central Asia (all income levels)	3
#C49A00	63.5549024390244	1973	178	Europe & Central Asia (all income levels)	3
#C49A00	63.7724390243902	1974	178	Europe & Central Asia (all income levels)	3
#C49A00	63.9844390243903	1975	178	Europe & Central Asia (all income levels)	3
#C49A00	64.2033902439024	1976	178	Europe & Central Asia (all income levels)	3
#C49A00	64.4377804878049	1977	178	Europe & Central Asia (all income levels)	3
#C49A00	64.6931463414634	1978	178	Europe & Central Asia (all income levels)	3
#C49A00	64.9690243902439	1979	178	Europe & Central Asia (all income levels)	3
#C49A00	65.266512195122	1980	178	Europe & Central Asia (all income levels)	3
#C49A00	65.5867317073171	1981	178	Europe & Central Asia (all income levels)	3
#C49A00	65.915756097561	1982	178	Europe & Central Asia (all income levels)	3
#C49A00	66.2370731707317	1983	178	Europe & Central Asia (all income levels)	3
#C49A00	66.2601219512195	1994	178	Europe & Central Asia (all income levels)	3
#C49A00	66.2741707317073	1993	178	Europe & Central Asia (all income levels)	3
#C49A00	66.3176097560976	1995	178	Europe & Central Asia (all income levels)	3
#C49A00	66.3602195121951	1992	178	Europe & Central Asia (all income levels)	3
#C49A00	66.4326341463415	1996	178	Europe & Central Asia (all income levels)	3
#C49A00	66.5067317073171	1991	178	Europe & Central Asia (all income levels)	3
#C49A00	66.5341463414634	1984	178	Europe & Central Asia (all income levels)	3
#C49A00	66.5741951219512	1997	178	Europe & Central Asia (all income levels)	3
#C49A00	66.6821219512195	1990	178	Europe & Central Asia (all income levels)	3
#C49A00	66.714756097561	1998	178	Europe & Central Asia (all income levels)	3
#C49A00	66.7763902439024	1985	178	Europe & Central Asia (all income levels)	3
#C49A00	66.8443170731707	1999	178	Europe & Central Asia (all income levels)	3
#C49A00	66.8472926829268	1989	178	Europe & Central Asia (all income levels)	3
#C49A00	66.9336341463415	1986	178	Europe & Central Asia (all income levels)	3
#C49A00	66.9508780487805	2000	178	Europe & Central Asia (all income levels)	3
#C49A00	66.9611707317073	1988	178	Europe & Central Asia (all income levels)	3
#C49A00	66.9942682926829	1987	178	Europe & Central Asia (all income levels)	3
#C49A00	67.0289268292683	2001	178	Europe & Central Asia (all income levels)	3
#C49A00	67.0859756097561	2002	178	Europe & Central Asia (all income levels)	3
#C49A00	67.131	2003	178	Europe & Central Asia (all income levels)	3
#C49A00	67.1720487804878	2004	178	Europe & Central Asia (all income levels)	3
#C49A00	67.2225853658537	2005	178	Europe & Central Asia (all income levels)	3
#C49A00	67.2981707317073	2006	178	Europe & Central Asia (all income levels)	3
#C49A00	67.4112926829268	2007	178	Europe & Central Asia (all income levels)	3
#C49A00	67.5669756097561	2008	178	Europe & Central Asia (all income levels)	3
#C49A00	67.7647073170732	2009	178	Europe & Central Asia (all income levels)	3
#C49A00	68.001	2010	178	Europe & Central Asia (all income levels)	3
#C49A00	68.2653170731707	2011	178	Europe & Central Asia (all income levels)	3
#53B400	62.3536585365854	1960	180	Latin America & Caribbean (all income levels)	3
#53B400	66.8536585365854	1970	180	Latin America & Caribbean (all income levels)	3
#53B400	72.2480487804878	1982	180	Latin America & Caribbean (all income levels)	3
#53B400	73.0082926829268	1987	180	Latin America & Caribbean (all income levels)	3
#53B400	74.2463414634146	1992	180	Latin America & Caribbean (all income levels)	3
#53B400	74.7317073170732	1997	180	Latin America & Caribbean (all income levels)	3
#53B400	75.280487804878	2002	180	Latin America & Caribbean (all income levels)	3
#53B400	65.1751463414634	1960	182	Latin America & Caribbean (all income levels)	3
#53B400	65.2966341463415	1961	182	Latin America & Caribbean (all income levels)	3
#53B400	65.389243902439	1962	182	Latin America & Caribbean (all income levels)	3
#53B400	65.4655365853659	1963	182	Latin America & Caribbean (all income levels)	3
#53B400	65.5390731707317	1964	182	Latin America & Caribbean (all income levels)	3
#53B400	65.6258780487805	1965	182	Latin America & Caribbean (all income levels)	3
#53B400	65.7409512195122	1966	182	Latin America & Caribbean (all income levels)	3
#53B400	65.888243902439	1967	182	Latin America & Caribbean (all income levels)	3
#53B400	66.0722195121951	1968	182	Latin America & Caribbean (all income levels)	3
#53B400	66.2933170731707	1969	182	Latin America & Caribbean (all income levels)	3
#53B400	66.548512195122	1970	182	Latin America & Caribbean (all income levels)	3
#53B400	66.8302926829268	1971	182	Latin America & Caribbean (all income levels)	3
#53B400	67.1246097560976	1972	182	Latin America & Caribbean (all income levels)	3
#53B400	67.4204390243903	1973	182	Latin America & Caribbean (all income levels)	3
#53B400	67.7132682926829	1974	182	Latin America & Caribbean (all income levels)	3
#53B400	68.0030731707317	1975	182	Latin America & Caribbean (all income levels)	3
#53B400	68.2918292682927	1976	182	Latin America & Caribbean (all income levels)	3
#53B400	68.5840487804878	1977	182	Latin America & Caribbean (all income levels)	3
#53B400	68.881243902439	1978	182	Latin America & Caribbean (all income levels)	3
#53B400	69.1794390243903	1979	182	Latin America & Caribbean (all income levels)	3
#53B400	69.4696097560976	1980	182	Latin America & Caribbean (all income levels)	3
#53B400	69.7417804878049	1981	182	Latin America & Caribbean (all income levels)	3
#53B400	69.9904390243903	1982	182	Latin America & Caribbean (all income levels)	3
#53B400	70.2121219512195	1983	182	Latin America & Caribbean (all income levels)	3
#53B400	70.4093170731707	1984	182	Latin America & Caribbean (all income levels)	3
#53B400	70.586512195122	1985	182	Latin America & Caribbean (all income levels)	3
#53B400	70.7537073170732	1986	182	Latin America & Caribbean (all income levels)	3
#53B400	70.9223902439024	1987	182	Latin America & Caribbean (all income levels)	3
#53B400	71.1005365853659	1988	182	Latin America & Caribbean (all income levels)	3
#53B400	71.2921707317073	1989	182	Latin America & Caribbean (all income levels)	3
#53B400	71.4982926829268	1990	182	Latin America & Caribbean (all income levels)	3
#53B400	71.7179268292683	1991	182	Latin America & Caribbean (all income levels)	3
#53B400	71.9440731707317	1992	182	Latin America & Caribbean (all income levels)	3
#53B400	72.171756097561	1993	182	Latin America & Caribbean (all income levels)	3
#53B400	72.3984390243903	1994	182	Latin America & Caribbean (all income levels)	3
#53B400	72.6236341463415	1995	182	Latin America & Caribbean (all income levels)	3
#53B400	72.8462926829268	1996	182	Latin America & Caribbean (all income levels)	3
#53B400	73.0673902439025	1997	182	Latin America & Caribbean (all income levels)	3
#53B400	73.2864634146342	1998	182	Latin America & Caribbean (all income levels)	3
#53B400	73.5034634146342	1999	182	Latin America & Caribbean (all income levels)	3
#53B400	73.7179756097561	2000	182	Latin America & Caribbean (all income levels)	3
#53B400	73.929512195122	2001	182	Latin America & Caribbean (all income levels)	3
#53B400	74.1386097560976	2002	182	Latin America & Caribbean (all income levels)	3
#53B400	74.3442926829268	2003	182	Latin America & Caribbean (all income levels)	3
#53B400	74.5455853658537	2004	182	Latin America & Caribbean (all income levels)	3
#53B400	74.7414634146342	2005	182	Latin America & Caribbean (all income levels)	3
#53B400	74.9314390243902	2006	182	Latin America & Caribbean (all income levels)	3
#53B400	75.1149756097561	2007	182	Latin America & Caribbean (all income levels)	3
#53B400	75.2925365853659	2008	182	Latin America & Caribbean (all income levels)	3
#53B400	75.4640975609756	2009	182	Latin America & Caribbean (all income levels)	3
#53B400	75.6321463414634	2010	182	Latin America & Caribbean (all income levels)	3
#53B400	75.7976585365854	2011	182	Latin America & Caribbean (all income levels)	3
#53B400	65.5693658536586	1960	184	Latin America & Caribbean (all income levels)	3
#53B400	65.9880243902439	1961	184	Latin America & Caribbean (all income levels)	3
#53B400	66.3655365853659	1962	184	Latin America & Caribbean (all income levels)	3
#53B400	66.7139756097561	1963	184	Latin America & Caribbean (all income levels)	3
#53B400	67.0442926829268	1964	184	Latin America & Caribbean (all income levels)	3
#53B400	67.369756097561	1965	184	Latin America & Caribbean (all income levels)	3
#53B400	67.699	1966	184	Latin America & Caribbean (all income levels)	3
#53B400	68.0346829268293	1967	184	Latin America & Caribbean (all income levels)	3
#53B400	68.3771463414634	1968	184	Latin America & Caribbean (all income levels)	3
#53B400	68.7284146341464	1969	184	Latin America & Caribbean (all income levels)	3
#53B400	69.0861463414634	1970	184	Latin America & Caribbean (all income levels)	3
#53B400	69.4460975609756	1971	184	Latin America & Caribbean (all income levels)	3
#53B400	69.7986585365854	1972	184	Latin America & Caribbean (all income levels)	3
#53B400	70.1396585365854	1973	184	Latin America & Caribbean (all income levels)	3
#53B400	70.4652926829268	1974	184	Latin America & Caribbean (all income levels)	3
#53B400	70.7778048780488	1975	184	Latin America & Caribbean (all income levels)	3
#53B400	71.0808292682927	1976	184	Latin America & Caribbean (all income levels)	3
#53B400	71.3777073170732	1977	184	Latin America & Caribbean (all income levels)	3
#53B400	71.6697804878049	1978	184	Latin America & Caribbean (all income levels)	3
#53B400	71.9528536585366	1979	184	Latin America & Caribbean (all income levels)	3
#53B400	72.2201463414634	1980	184	Latin America & Caribbean (all income levels)	3
#53B400	72.4623414634146	1981	184	Latin America & Caribbean (all income levels)	3
#53B400	72.6731951219512	1982	184	Latin America & Caribbean (all income levels)	3
#53B400	72.8490243902439	1983	184	Latin America & Caribbean (all income levels)	3
#53B400	72.989756097561	1984	184	Latin America & Caribbean (all income levels)	3
#53B400	73.0979756097561	1985	184	Latin America & Caribbean (all income levels)	3
#53B400	73.1793658536585	1986	184	Latin America & Caribbean (all income levels)	3
#53B400	73.2427073170732	1987	184	Latin America & Caribbean (all income levels)	3
#53B400	73.296243902439	1988	184	Latin America & Caribbean (all income levels)	3
#53B400	73.3444878048781	1989	184	Latin America & Caribbean (all income levels)	3
#53B400	73.3899756097561	1990	184	Latin America & Caribbean (all income levels)	3
#53B400	73.4331219512195	1991	184	Latin America & Caribbean (all income levels)	3
#53B400	73.471756097561	1992	184	Latin America & Caribbean (all income levels)	3
#53B400	73.5053170731707	1993	184	Latin America & Caribbean (all income levels)	3
#53B400	73.535756097561	1994	184	Latin America & Caribbean (all income levels)	3
#53B400	73.5636097560976	1995	184	Latin America & Caribbean (all income levels)	3
#53B400	73.5894390243902	1996	184	Latin America & Caribbean (all income levels)	3
#53B400	73.6148048780488	1997	184	Latin America & Caribbean (all income levels)	3
#53B400	73.6422926829268	1998	184	Latin America & Caribbean (all income levels)	3
#53B400	73.6753902439025	1999	184	Latin America & Caribbean (all income levels)	3
#53B400	73.7200975609756	2000	184	Latin America & Caribbean (all income levels)	3
#53B400	73.7823902439024	2001	184	Latin America & Caribbean (all income levels)	3
#53B400	73.8641951219512	2002	184	Latin America & Caribbean (all income levels)	3
#53B400	73.966	2003	184	Latin America & Caribbean (all income levels)	3
#53B400	74.087756097561	2004	184	Latin America & Caribbean (all income levels)	3
#53B400	74.2249756097561	2005	184	Latin America & Caribbean (all income levels)	3
#53B400	74.3741463414634	2006	184	Latin America & Caribbean (all income levels)	3
#53B400	74.5282926829268	2007	184	Latin America & Caribbean (all income levels)	3
#53B400	74.6819268292683	2008	184	Latin America & Caribbean (all income levels)	3
#53B400	74.8315365853659	2009	184	Latin America & Caribbean (all income levels)	3
#53B400	74.9751707317073	2010	184	Latin America & Caribbean (all income levels)	3
#53B400	75.1127804878049	2011	184	Latin America & Caribbean (all income levels)	3
#53B400	63.2249268292683	1960	186	Latin America & Caribbean (all income levels)	3
#53B400	63.5934878048781	1961	186	Latin America & Caribbean (all income levels)	3
#53B400	63.9529512195122	1962	186	Latin America & Caribbean (all income levels)	3
#53B400	64.3053170731707	1963	186	Latin America & Caribbean (all income levels)	3
#53B400	64.6497073170732	1964	186	Latin America & Caribbean (all income levels)	3
#53B400	64.9793170731707	1965	186	Latin America & Caribbean (all income levels)	3
#53B400	65.2869512195122	1966	186	Latin America & Caribbean (all income levels)	3
#53B400	65.5636585365854	1967	186	Latin America & Caribbean (all income levels)	3
#53B400	65.8051219512195	1968	186	Latin America & Caribbean (all income levels)	3
#53B400	66.0115853658537	1969	186	Latin America & Caribbean (all income levels)	3
#53B400	66.1829024390244	1970	186	Latin America & Caribbean (all income levels)	3
#53B400	66.3227073170732	1971	186	Latin America & Caribbean (all income levels)	3
#53B400	66.4389756097561	1972	186	Latin America & Caribbean (all income levels)	3
#53B400	66.5426585365854	1973	186	Latin America & Caribbean (all income levels)	3
#53B400	66.6439512195122	1974	186	Latin America & Caribbean (all income levels)	3
#53B400	66.7560487804878	1975	186	Latin America & Caribbean (all income levels)	3
#53B400	66.8890731707317	1976	186	Latin America & Caribbean (all income levels)	3
#53B400	67.0490243902439	1977	186	Latin America & Caribbean (all income levels)	3
#53B400	67.2374390243902	1978	186	Latin America & Caribbean (all income levels)	3
#53B400	67.4533658536586	1979	186	Latin America & Caribbean (all income levels)	3
#53B400	67.6973658536586	1980	186	Latin America & Caribbean (all income levels)	3
#53B400	67.9644634146342	1981	186	Latin America & Caribbean (all income levels)	3
#53B400	68.2450975609756	1982	186	Latin America & Caribbean (all income levels)	3
#53B400	68.5236585365854	1983	186	Latin America & Caribbean (all income levels)	3
#53B400	68.7896097560976	1984	186	Latin America & Caribbean (all income levels)	3
#53B400	69.0233658536585	1985	186	Latin America & Caribbean (all income levels)	3
#53B400	69.2039024390244	1986	186	Latin America & Caribbean (all income levels)	3
#53B400	69.3271219512195	1987	186	Latin America & Caribbean (all income levels)	3
#53B400	69.3984634146342	1988	186	Latin America & Caribbean (all income levels)	3
#53B400	69.4268048780488	1989	186	Latin America & Caribbean (all income levels)	3
#53B400	69.4370487804878	1990	186	Latin America & Caribbean (all income levels)	3
#53B400	69.4571219512195	1991	186	Latin America & Caribbean (all income levels)	3
#53B400	69.515	1992	186	Latin America & Caribbean (all income levels)	3
#53B400	69.6311707317073	1993	186	Latin America & Caribbean (all income levels)	3
#53B400	69.8130975609756	1994	186	Latin America & Caribbean (all income levels)	3
#53B400	70.0563658536585	1995	186	Latin America & Caribbean (all income levels)	3
#53B400	70.3480487804878	1996	186	Latin America & Caribbean (all income levels)	3
#53B400	70.6627073170732	1997	186	Latin America & Caribbean (all income levels)	3
#53B400	70.9828536585366	1998	186	Latin America & Caribbean (all income levels)	3
#53B400	71.3034390243903	1999	186	Latin America & Caribbean (all income levels)	3
#53B400	71.6282926829268	2000	186	Latin America & Caribbean (all income levels)	3
#53B400	71.9696829268293	2001	186	Latin America & Caribbean (all income levels)	3
#53B400	72.3384878048781	2002	186	Latin America & Caribbean (all income levels)	3
#53B400	72.7371707317073	2003	186	Latin America & Caribbean (all income levels)	3
#53B400	73.1578292682927	2004	186	Latin America & Caribbean (all income levels)	3
#53B400	73.5836585365854	2005	186	Latin America & Caribbean (all income levels)	3
#53B400	73.9919268292683	2006	186	Latin America & Caribbean (all income levels)	3
#53B400	74.3654390243903	2007	186	Latin America & Caribbean (all income levels)	3
#53B400	74.6938536585366	2008	186	Latin America & Caribbean (all income levels)	3
#53B400	74.9752682926829	2009	186	Latin America & Caribbean (all income levels)	3
#53B400	75.2221219512195	2010	186	Latin America & Caribbean (all income levels)	3
#53B400	75.4522682926829	2011	186	Latin America & Caribbean (all income levels)	3
#53B400	64.4752682926829	1960	188	Latin America & Caribbean (all income levels)	3
#53B400	65.0817804878049	1961	188	Latin America & Caribbean (all income levels)	3
#53B400	65.6108048780488	1962	188	Latin America & Caribbean (all income levels)	3
#53B400	66.0707804878049	1963	188	Latin America & Caribbean (all income levels)	3
#53B400	66.4747073170732	1964	188	Latin America & Caribbean (all income levels)	3
#53B400	66.8380243902439	1965	188	Latin America & Caribbean (all income levels)	3
#53B400	67.174243902439	1966	188	Latin America & Caribbean (all income levels)	3
#53B400	67.4968780487805	1967	188	Latin America & Caribbean (all income levels)	3
#53B400	67.8174634146341	1968	188	Latin America & Caribbean (all income levels)	3
#53B400	68.145	1969	188	Latin America & Caribbean (all income levels)	3
#53B400	68.487512195122	1970	188	Latin America & Caribbean (all income levels)	3
#53B400	68.848512195122	1971	188	Latin America & Caribbean (all income levels)	3
#53B400	69.22	1972	188	Latin America & Caribbean (all income levels)	3
#53B400	69.5960243902439	1973	188	Latin America & Caribbean (all income levels)	3
#53B400	69.9716097560976	1974	188	Latin America & Caribbean (all income levels)	3
#53B400	70.3433170731707	1975	188	Latin America & Caribbean (all income levels)	3
#53B400	70.7031951219512	1976	188	Latin America & Caribbean (all income levels)	3
#53B400	71.0482682926829	1977	188	Latin America & Caribbean (all income levels)	3
#53B400	71.375	1978	188	Latin America & Caribbean (all income levels)	3
#53B400	71.6823902439024	1979	188	Latin America & Caribbean (all income levels)	3
#53B400	71.9743658536586	1980	188	Latin America & Caribbean (all income levels)	3
#53B400	72.2553902439025	1981	188	Latin America & Caribbean (all income levels)	3
#53B400	72.5323902439024	1982	188	Latin America & Caribbean (all income levels)	3
#53B400	72.8072926829268	1983	188	Latin America & Caribbean (all income levels)	3
#53B400	73.0805365853659	1984	188	Latin America & Caribbean (all income levels)	3
#53B400	73.3470975609756	1985	188	Latin America & Caribbean (all income levels)	3
#53B400	73.6034634146341	1986	188	Latin America & Caribbean (all income levels)	3
#53B400	73.8416341463415	1987	188	Latin America & Caribbean (all income levels)	3
#53B400	74.0576585365854	1988	188	Latin America & Caribbean (all income levels)	3
#53B400	74.2505365853659	1989	188	Latin America & Caribbean (all income levels)	3
#53B400	74.4172682926829	1990	188	Latin America & Caribbean (all income levels)	3
#53B400	74.5583658536585	1991	188	Latin America & Caribbean (all income levels)	3
#53B400	74.6783414634146	1992	188	Latin America & Caribbean (all income levels)	3
#53B400	74.782243902439	1993	188	Latin America & Caribbean (all income levels)	3
#53B400	74.8740731707317	1994	188	Latin America & Caribbean (all income levels)	3
#53B400	74.9593658536585	1995	188	Latin America & Caribbean (all income levels)	3
#53B400	75.0426341463415	1996	188	Latin America & Caribbean (all income levels)	3
#53B400	75.1273902439024	1997	188	Latin America & Caribbean (all income levels)	3
#53B400	75.2156341463415	1998	188	Latin America & Caribbean (all income levels)	3
#53B400	75.3094146341464	1999	188	Latin America & Caribbean (all income levels)	3
#53B400	75.4082682926829	2000	188	Latin America & Caribbean (all income levels)	3
#53B400	75.5086829268293	2001	188	Latin America & Caribbean (all income levels)	3
#53B400	75.6081951219512	2002	188	Latin America & Caribbean (all income levels)	3
#53B400	75.7052926829268	2003	188	Latin America & Caribbean (all income levels)	3
#53B400	75.8015365853659	2004	188	Latin America & Caribbean (all income levels)	3
#53B400	75.9009512195122	2005	188	Latin America & Caribbean (all income levels)	3
#53B400	76.0085609756098	2006	188	Latin America & Caribbean (all income levels)	3
#53B400	76.1293658536585	2007	188	Latin America & Caribbean (all income levels)	3
#53B400	76.2643658536585	2008	188	Latin America & Caribbean (all income levels)	3
#53B400	76.4130243902439	2009	188	Latin America & Caribbean (all income levels)	3
#53B400	76.5728292682927	2010	188	Latin America & Caribbean (all income levels)	3
#53B400	76.7392195121951	2011	188	Latin America & Caribbean (all income levels)	3
#53B400	60.8958536585366	1960	190	Latin America & Caribbean (all income levels)	3
#53B400	61.3918048780488	1961	190	Latin America & Caribbean (all income levels)	3
#53B400	61.8984878048781	1962	190	Latin America & Caribbean (all income levels)	3
#53B400	62.4154390243903	1963	190	Latin America & Caribbean (all income levels)	3
#53B400	62.9436097560976	1964	190	Latin America & Caribbean (all income levels)	3
#53B400	63.4774146341463	1965	190	Latin America & Caribbean (all income levels)	3
#53B400	64.0121707317073	1966	190	Latin America & Caribbean (all income levels)	3
#53B400	64.5417317073171	1967	190	Latin America & Caribbean (all income levels)	3
#53B400	65.0579756097561	1968	190	Latin America & Caribbean (all income levels)	3
#53B400	65.5598780487805	1969	190	Latin America & Caribbean (all income levels)	3
#53B400	66.0439512195122	1970	190	Latin America & Caribbean (all income levels)	3
#53B400	66.512756097561	1971	190	Latin America & Caribbean (all income levels)	3
#53B400	66.9684390243903	1972	190	Latin America & Caribbean (all income levels)	3
