colour	x	y	group	showSelectedlegendcolour
#53B400	1482495	5.454	266	Latin America & Caribbean (all income levels)
#53B400	1525683	5.322	266	Latin America & Caribbean (all income levels)
#53B400	1569879	5.174	266	Latin America & Caribbean (all income levels)
#53B400	1614985	5.012	266	Latin America & Caribbean (all income levels)
#53B400	1660811	4.84	266	Latin America & Caribbean (all income levels)
#53B400	1707114	4.662	266	Latin America & Caribbean (all income levels)
#53B400	1753706	4.484	266	Latin America & Caribbean (all income levels)
#53B400	1800516	4.311	266	Latin America & Caribbean (all income levels)
#53B400	1847552	4.148	266	Latin America & Caribbean (all income levels)
#53B400	1894807	3.997	266	Latin America & Caribbean (all income levels)
#53B400	1942304	3.861	266	Latin America & Caribbean (all income levels)
#53B400	1990062	3.742	266	Latin America & Caribbean (all income levels)
#53B400	2038073	3.64	266	Latin America & Caribbean (all income levels)
#53B400	2086331	3.552	266	Latin America & Caribbean (all income levels)
#53B400	2134880	3.475	266	Latin America & Caribbean (all income levels)
#53B400	2183773	3.405	266	Latin America & Caribbean (all income levels)
#53B400	2233064	3.34	266	Latin America & Caribbean (all income levels)
#53B400	2282798	3.276	266	Latin America & Caribbean (all income levels)
#53B400	2333008	3.212	266	Latin America & Caribbean (all income levels)
#53B400	2383722	3.147	266	Latin America & Caribbean (all income levels)
#53B400	2434964	3.081	266	Latin America & Caribbean (all income levels)
#53B400	2486776	3.017	266	Latin America & Caribbean (all income levels)
#53B400	2539140	2.957	266	Latin America & Caribbean (all income levels)
#53B400	2592117	2.906	266	Latin America & Caribbean (all income levels)
#53B400	2645922	2.864	266	Latin America & Caribbean (all income levels)
#53B400	2700823	2.833	266	Latin America & Caribbean (all income levels)
#53B400	2757004	2.812	266	Latin America & Caribbean (all income levels)
#53B400	2814525	2.797	266	Latin America & Caribbean (all income levels)
#53B400	2873288	2.786	266	Latin America & Caribbean (all income levels)
#53B400	2933100	2.776	266	Latin America & Caribbean (all income levels)
#53B400	2993685	2.764	266	Latin America & Caribbean (all income levels)
#53B400	3054812	2.749	266	Latin America & Caribbean (all income levels)
#53B400	3116409	2.731	266	Latin America & Caribbean (all income levels)
#53B400	3178450	2.71	266	Latin America & Caribbean (all income levels)
#53B400	3240805	2.687	266	Latin America & Caribbean (all income levels)
#53B400	3303335	2.662	266	Latin America & Caribbean (all income levels)
#53B400	3365929	2.635	266	Latin America & Caribbean (all income levels)
#53B400	3428509	2.606	266	Latin America & Caribbean (all income levels)
#53B400	3491034	2.576	266	Latin America & Caribbean (all income levels)
#53B400	3553480	2.546	266	Latin America & Caribbean (all income levels)
#53B400	3615846	2.515	266	Latin America & Caribbean (all income levels)
#53B400	3678128	2.484	266	Latin America & Caribbean (all income levels)
#53B400	3740282	2.454	266	Latin America & Caribbean (all income levels)
#53B400	1907041	6.5	268	Latin America & Caribbean (all income levels)
#53B400	1958047	6.489	268	Latin America & Caribbean (all income levels)
#53B400	2010626	6.472	268	Latin America & Caribbean (all income levels)
#53B400	2064802	6.447	268	Latin America & Caribbean (all income levels)
#53B400	2120601	6.41	268	Latin America & Caribbean (all income levels)
#53B400	2178003	6.356	268	Latin America & Caribbean (all income levels)
#53B400	2237190	6.276	268	Latin America & Caribbean (all income levels)
#53B400	2298083	6.17	268	Latin America & Caribbean (all income levels)
#53B400	2360108	6.041	268	Latin America & Caribbean (all income levels)
#53B400	2422485	5.894	268	Latin America & Caribbean (all income levels)
#53B400	2484736	5.739	268	Latin America & Caribbean (all income levels)
#53B400	2546729	5.589	268	Latin America & Caribbean (all income levels)
#53B400	2608887	5.456	268	Latin America & Caribbean (all income levels)
#53B400	2671997	5.347	268	Latin America & Caribbean (all income levels)
#53B400	2737152	5.267	268	Latin America & Caribbean (all income levels)
#53B400	2805232	5.217	268	Latin America & Caribbean (all income levels)
#53B400	2876352	5.196	268	Latin America & Caribbean (all income levels)
#53B400	2950552	5.195	268	Latin America & Caribbean (all income levels)
#53B400	3028542	5.203	268	Latin America & Caribbean (all income levels)
#53B400	3111140	5.214	268	Latin America & Caribbean (all income levels)
#53B400	3198848	5.219	268	Latin America & Caribbean (all income levels)
#53B400	3291955	5.213	268	Latin America & Caribbean (all income levels)
#53B400	3390101	5.191	268	Latin America & Caribbean (all income levels)
#53B400	3492295	5.151	268	Latin America & Caribbean (all income levels)
#53B400	3597135	5.094	268	Latin America & Caribbean (all income levels)
#53B400	3703512	5.02	268	Latin America & Caribbean (all income levels)
#53B400	3811042	4.931	268	Latin America & Caribbean (all income levels)
#53B400	3919708	4.835	268	Latin America & Caribbean (all income levels)
#53B400	4029203	4.736	268	Latin America & Caribbean (all income levels)
#53B400	4139286	4.637	268	Latin America & Caribbean (all income levels)
#53B400	4249747	4.541	268	Latin America & Caribbean (all income levels)
#53B400	4360358	4.448	268	Latin America & Caribbean (all income levels)
#53B400	4470934	4.356	268	Latin America & Caribbean (all income levels)
#53B400	4581390	4.266	268	Latin America & Caribbean (all income levels)
#53B400	4691695	4.177	268	Latin America & Caribbean (all income levels)
#53B400	4801834	4.09	268	Latin America & Caribbean (all income levels)
#53B400	4911701	4.005	268	Latin America & Caribbean (all income levels)
#53B400	5021271	3.921	268	Latin America & Caribbean (all income levels)
#53B400	5130723	3.839	268	Latin America & Caribbean (all income levels)
#53B400	5240321	3.758	268	Latin America & Caribbean (all income levels)
#53B400	5350253	3.677	268	Latin America & Caribbean (all income levels)
#53B400	5460621	3.595	268	Latin America & Caribbean (all income levels)
#53B400	5571371	3.513	268	Latin America & Caribbean (all income levels)
#53B400	5682350	3.43	268	Latin America & Caribbean (all income levels)
#53B400	5793330	3.348	268	Latin America & Caribbean (all income levels)
#53B400	5904170	3.268	268	Latin America & Caribbean (all income levels)
#53B400	6014781	3.192	268	Latin America & Caribbean (all income levels)
#53B400	6125285	3.122	268	Latin America & Caribbean (all income levels)
#53B400	6236005	3.059	268	Latin America & Caribbean (all income levels)
#53B400	6347383	3.004	268	Latin America & Caribbean (all income levels)
#53B400	6459721	2.954	268	Latin America & Caribbean (all income levels)
#53B400	6573097	2.911	268	Latin America & Caribbean (all income levels)
#53B400	9931518	6.876	270	Latin America & Caribbean (all income levels)
#53B400	10218174	6.872	270	Latin America & Caribbean (all income levels)
#53B400	10517047	6.86	270	Latin America & Caribbean (all income levels)
#53B400	10826459	6.836	270	Latin America & Caribbean (all income levels)
#53B400	11144018	6.8	270	Latin America & Caribbean (all income levels)
#53B400	11468043	6.75	270	Latin America & Caribbean (all income levels)
#53B400	11797803	6.684	270	Latin America & Caribbean (all income levels)
#53B400	12133895	6.605	270	Latin America & Caribbean (all income levels)
#53B400	12477560	6.515	270	Latin America & Caribbean (all income levels)
#53B400	12830677	6.415	270	Latin America & Caribbean (all income levels)
#53B400	13194548	6.307	270	Latin America & Caribbean (all income levels)
#53B400	13569097	6.192	270	Latin America & Caribbean (all income levels)
#53B400	13953601	6.073	270	Latin America & Caribbean (all income levels)
#53B400	14347881	5.952	270	Latin America & Caribbean (all income levels)
#53B400	14751618	5.828	270	Latin America & Caribbean (all income levels)
#53B400	15164288	5.702	270	Latin America & Caribbean (all income levels)
#53B400	15585924	5.572	270	Latin America & Caribbean (all income levels)
#53B400	16015737	5.437	270	Latin America & Caribbean (all income levels)
#53B400	16451352	5.297	270	Latin America & Caribbean (all income levels)
#53B400	16889710	5.153	270	Latin America & Caribbean (all income levels)
#53B400	17328542	5.009	270	Latin America & Caribbean (all income levels)
#53B400	17766418	4.866	270	Latin America & Caribbean (all income levels)
#53B400	18203502	4.729	270	Latin America & Caribbean (all income levels)
#53B400	18641054	4.598	270	Latin America & Caribbean (all income levels)
#53B400	19081183	4.475	270	Latin America & Caribbean (all income levels)
#53B400	19525200	4.36	270	Latin America & Caribbean (all income levels)
#53B400	19973258	4.25	270	Latin America & Caribbean (all income levels)
#53B400	20424055	4.144	270	Latin America & Caribbean (all income levels)
#53B400	20875714	4.038	270	Latin America & Caribbean (all income levels)
#53B400	21325690	3.933	270	Latin America & Caribbean (all income levels)
#53B400	21772035	3.828	270	Latin America & Caribbean (all income levels)
#53B400	22213359	3.722	270	Latin America & Caribbean (all income levels)
#53B400	22649612	3.617	270	Latin America & Caribbean (all income levels)
#53B400	23081735	3.514	270	Latin America & Caribbean (all income levels)
#53B400	23511358	3.413	270	Latin America & Caribbean (all income levels)
#53B400	23939261	3.317	270	Latin America & Caribbean (all income levels)
#53B400	24365985	3.226	270	Latin America & Caribbean (all income levels)
#53B400	24789855	3.142	270	Latin America & Caribbean (all income levels)
#53B400	25206817	3.064	270	Latin America & Caribbean (all income levels)
#53B400	25611482	2.993	270	Latin America & Caribbean (all income levels)
#53B400	26000080	2.929	270	Latin America & Caribbean (all income levels)
#53B400	26372358	2.872	270	Latin America & Caribbean (all income levels)
#53B400	26729909	2.821	270	Latin America & Caribbean (all income levels)
#53B400	27073334	2.774	270	Latin America & Caribbean (all income levels)
#53B400	27403845	2.731	270	Latin America & Caribbean (all income levels)
#53B400	27723281	2.691	270	Latin America & Caribbean (all income levels)
#53B400	28030688	2.651	270	Latin America & Caribbean (all income levels)
#53B400	28328410	2.613	270	Latin America & Caribbean (all income levels)
#53B400	28625628	2.576	270	Latin America & Caribbean (all income levels)
#53B400	28934303	2.538	270	Latin America & Caribbean (all income levels)
#53B400	29262830	2.501	270	Latin America & Caribbean (all income levels)
#53B400	29614887	2.464	270	Latin America & Caribbean (all income levels)
#53B400	2358000	4.657	272	Latin America & Caribbean (all income levels)
#53B400	2399721.6	4.547	272	Latin America & Caribbean (all income levels)
#53B400	2450321.6	4.411	272	Latin America & Caribbean (all income levels)
#53B400	2504529.6	4.252	272	Latin America & Caribbean (all income levels)
#53B400	2554065.6	4.075	272	Latin America & Caribbean (all income levels)
#53B400	2594000	3.888	272	Latin America & Caribbean (all income levels)
#53B400	2624995.2	3.703	272	Latin America & Caribbean (all income levels)
#53B400	2645673.6	3.53	272	Latin America & Caribbean (all income levels)
#53B400	2662064	3.377	272	Latin America & Caribbean (all income levels)
#53B400	2684150.4	3.248	272	Latin America & Caribbean (all income levels)
#53B400	2718000	3.146	272	Latin America & Caribbean (all income levels)
#53B400	2762190.4	3.068	272	Latin America & Caribbean (all income levels)
#53B400	2817256	3.006	272	Latin America & Caribbean (all income levels)
#53B400	2878785.6	2.955	272	Latin America & Caribbean (all income levels)
#53B400	2939299.2	2.908	272	Latin America & Caribbean (all income levels)
#53B400	2994000	2.864	272	Latin America & Caribbean (all income levels)
#53B400	3043854.4	2.818	272	Latin America & Caribbean (all income levels)
#53B400	3088689.6	2.769	272	Latin America & Caribbean (all income levels)
#53B400	3129420.8	2.718	272	Latin America & Caribbean (all income levels)
#53B400	3168088	2.664	272	Latin America & Caribbean (all income levels)
#53B400	3206000	2.607	272	Latin America & Caribbean (all income levels)
#53B400	3242552	2.548	272	Latin America & Caribbean (all income levels)
#53B400	3277452.8	2.49	272	Latin America & Caribbean (all income levels)
#53B400	3311137.6	2.436	272	Latin America & Caribbean (all income levels)
#53B400	3344190.4	2.387	272	Latin America & Caribbean (all income levels)
#53B400	3377000	2.344	272	Latin America & Caribbean (all income levels)
#53B400	3409553.6	2.308	272	Latin America & Caribbean (all income levels)
#53B400	3441849.6	2.279	272	Latin America & Caribbean (all income levels)
#53B400	3473897.6	2.256	272	Latin America & Caribbean (all income levels)
#53B400	3505649.6	2.236	272	Latin America & Caribbean (all income levels)
#53B400	3537000	2.219	272	Latin America & Caribbean (all income levels)
#53B400	3562110	2.201	272	Latin America & Caribbean (all income levels)
#53B400	3585176	2.179	272	Latin America & Caribbean (all income levels)
#53B400	3615497	2.153	272	Latin America & Caribbean (all income levels)
#53B400	3649237	2.123	272	Latin America & Caribbean (all income levels)
#53B400	3683103	2.087	273	Latin America & Caribbean (all income levels)
#53B400	3694093	1.782	273	Latin America & Caribbean (all income levels)
#53B400	3721208	1.797	273	Latin America & Caribbean (all income levels)
#53B400	3724655	1.94	273	Latin America & Caribbean (all income levels)
#53B400	3740410	1.6528	273	Latin America & Caribbean (all income levels)
#53B400	3759430	1.9	273	Latin America & Caribbean (all income levels)
#53B400	3760866	1.6516	273	Latin America & Caribbean (all income levels)
#53B400	3781101	1.9	273	Latin America & Caribbean (all income levels)
#53B400	3782995	1.6505	273	Latin America & Caribbean (all income levels)
#53B400	3800081	1.97425	273	Latin America & Caribbean (all income levels)
#53B400	3805214	1.7123	273	Latin America & Caribbean (all income levels)
#53B400	3810605	2.0485	273	Latin America & Caribbean (all income levels)
#53B400	3818774	1.9346	273	Latin America & Caribbean (all income levels)
#53B400	3821362	1.7702	273	Latin America & Caribbean (all income levels)
#53B400	3823701	1.8317	273	Latin America & Caribbean (all income levels)
#53B400	3826095	1.7624	273	Latin America & Caribbean (all income levels)
#53B400	3826878	1.7822	273	Latin America & Caribbean (all income levels)
#53B400	39133	1.7	274	Latin America & Caribbean (all income levels)
#53B400	39464	1.5	274	Latin America & Caribbean (all income levels)
#53B400	40459	1.7	274	Latin America & Caribbean (all income levels)
#53B400	41353	2.8	276	Latin America & Caribbean (all income levels)
#53B400	41360	2.6	276	Latin America & Caribbean (all income levels)
#53B400	42761	3.3	277	Latin America & Caribbean (all income levels)
#53B400	43885	2.4	278	Latin America & Caribbean (all income levels)
#53B400	44328	3.5	279	Latin America & Caribbean (all income levels)
#53B400	46934	2.107	280	Latin America & Caribbean (all income levels)
#53B400	89901	6.967	282	Latin America & Caribbean (all income levels)
#53B400	90913	6.931	282	Latin America & Caribbean (all income levels)
#53B400	92086	6.88	282	Latin America & Caribbean (all income levels)
#53B400	93397	6.821	282	Latin America & Caribbean (all income levels)
#53B400	94813	6.758	282	Latin America & Caribbean (all income levels)
#53B400	96303	6.688	282	Latin America & Caribbean (all income levels)
#53B400	97877	6.607	282	Latin America & Caribbean (all income levels)
#53B400	99526	6.508	282	Latin America & Caribbean (all income levels)
#53B400	101181	6.387	282	Latin America & Caribbean (all income levels)
#53B400	102747	6.249	282	Latin America & Caribbean (all income levels)
#53B400	104162	6.101	282	Latin America & Caribbean (all income levels)
#53B400	105389	5.953	282	Latin America & Caribbean (all income levels)
#53B400	106458	5.813	282	Latin America & Caribbean (all income levels)
#53B400	107461	5.686	282	Latin America & Caribbean (all income levels)
#53B400	108534	5.571	282	Latin America & Caribbean (all income levels)
#53B400	109770	5.462	282	Latin America & Caribbean (all income levels)
#53B400	111211	5.347	282	Latin America & Caribbean (all income levels)
#53B400	112826	5.216	282	Latin America & Caribbean (all income levels)
#53B400	114551	5.064	282	Latin America & Caribbean (all income levels)
#53B400	116292	4.891	282	Latin America & Caribbean (all income levels)
#53B400	117984	4.703	282	Latin America & Caribbean (all income levels)
#53B400	119593	4.512	282	Latin America & Caribbean (all income levels)
#53B400	121150	4.328	282	Latin America & Caribbean (all income levels)
#53B400	122738	4.161	282	Latin America & Caribbean (all income levels)
#53B400	124468	4.014	282	Latin America & Caribbean (all income levels)
#53B400	126416	3.888	282	Latin America & Caribbean (all income levels)
#53B400	128620	3.781	282	Latin America & Caribbean (all income levels)
#53B400	131032	3.683	282	Latin America & Caribbean (all income levels)
#53B400	133532	3.589	282	Latin America & Caribbean (all income levels)
#53B400	135954	3.495	282	Latin America & Caribbean (all income levels)
#53B400	138180	3.398	282	Latin America & Caribbean (all income levels)
#53B400	140159	3.2	282	Latin America & Caribbean (all income levels)
#53B400	141934	3	282	Latin America & Caribbean (all income levels)
#53B400	143592	2.8	282	Latin America & Caribbean (all income levels)
#53B400	145262	2.8	282	Latin America & Caribbean (all income levels)
#53B400	147040	2.9	282	Latin America & Caribbean (all income levels)
#53B400	148962	2.5	282	Latin America & Caribbean (all income levels)
#53B400	150994	2.6	282	Latin America & Caribbean (all income levels)
#53B400	153066	2.1	282	Latin America & Caribbean (all income levels)
#53B400	155073	2.1	282	Latin America & Caribbean (all income levels)
#53B400	156949	2	282	Latin America & Caribbean (all income levels)
#53B400	158650	2.2	282	Latin America & Caribbean (all income levels)
#53B400	160217	2.1	282	Latin America & Caribbean (all income levels)
#53B400	161766	2.101	282	Latin America & Caribbean (all income levels)
#53B400	163460	2.066	282	Latin America & Caribbean (all income levels)
#53B400	165407	2.046	282	Latin America & Caribbean (all income levels)
#53B400	167658	2.035	282	Latin America & Caribbean (all income levels)
#53B400	170149	2.026	282	Latin America & Caribbean (all income levels)
#53B400	172734	2.014	282	Latin America & Caribbean (all income levels)
#53B400	175200	1.997	282	Latin America & Caribbean (all income levels)
#53B400	177397	1.98	282	Latin America & Caribbean (all income levels)
#53B400	179271	1.954	282	Latin America & Caribbean (all income levels)
#53B400	8670	2.4	284	Latin America & Caribbean (all income levels)
#53B400	10547	2.4	284	Latin America & Caribbean (all income levels)
#53B400	12790	2.3	284	Latin America & Caribbean (all income levels)
#53B400	15392	2.2	284	Latin America & Caribbean (all income levels)
#53B400	18337	2.1	284	Latin America & Caribbean (all income levels)
#53B400	21628	2.1	284	Latin America & Caribbean (all income levels)
#53B400	24873	2.1	284	Latin America & Caribbean (all income levels)
#53B400	27363	1.8	284	Latin America & Caribbean (all income levels)
#53B400	27450	1.8	284	Latin America & Caribbean (all income levels)
#53B400	27514	1.8	284	Latin America & Caribbean (all income levels)
#53B400	27676	2.2	284	Latin America & Caribbean (all income levels)
#53B400	27782	1.8	284	Latin America & Caribbean (all income levels)
#53B400	27906	1.8	284	Latin America & Caribbean (all income levels)
#53B400	28384	1.8	284	Latin America & Caribbean (all income levels)
#53B400	28414	1.8	284	Latin America & Caribbean (all income levels)
#53B400	28905	1.8	284	Latin America & Caribbean (all income levels)
#53B400	29305	1.8	284	Latin America & Caribbean (all income levels)
#53B400	29376	1.8	284	Latin America & Caribbean (all income levels)
#53B400	29820	1.8	284	Latin America & Caribbean (all income levels)
#53B400	30036	2.1	284	Latin America & Caribbean (all income levels)
#53B400	30235	1.8	284	Latin America & Caribbean (all income levels)
#53B400	30358	1.8	284	Latin America & Caribbean (all income levels)
#53B400	30615	1.8	284	Latin America & Caribbean (all income levels)
#53B400	31304	1.8	285	Latin America & Caribbean (all income levels)
#53B400	31821	2.1	285	Latin America & Caribbean (all income levels)
#53B400	32102	1.8	285	Latin America & Caribbean (all income levels)
#53B400	32712	1.8	285	Latin America & Caribbean (all income levels)
#53B400	32892	1.9	285	Latin America & Caribbean (all income levels)
#53B400	33098	1.8	285	Latin America & Caribbean (all income levels)
#53B400	33238	1.8	285	Latin America & Caribbean (all income levels)
#53B400	80948	7.224	286	Latin America & Caribbean (all income levels)
#53B400	82144	7.155	286	Latin America & Caribbean (all income levels)
#53B400	83206	7.074	286	Latin America & Caribbean (all income levels)
#53B400	84167	6.981	286	Latin America & Caribbean (all income levels)
#53B400	85076	6.876	286	Latin America & Caribbean (all income levels)
#53B400	85972	6.76	286	Latin America & Caribbean (all income levels)
#53B400	86860	6.632	286	Latin America & Caribbean (all income levels)
#53B400	87736	6.494	286	Latin America & Caribbean (all income levels)
#53B400	88615	6.345	286	Latin America & Caribbean (all income levels)
#53B400	89518	6.185	286	Latin America & Caribbean (all income levels)
#53B400	90457	6.014	286	Latin America & Caribbean (all income levels)
#53B400	91440	5.828	286	Latin America & Caribbean (all income levels)
#53B400	92465	5.629	286	Latin America & Caribbean (all income levels)
#53B400	93516	5.417	286	Latin America & Caribbean (all income levels)
#53B400	94572	5.197	286	Latin America & Caribbean (all income levels)
#53B400	95614	4.973	286	Latin America & Caribbean (all income levels)
#53B400	96639	4.752	286	Latin America & Caribbean (all income levels)
#53B400	97649	4.54	286	Latin America & Caribbean (all income levels)
#53B400	98634	4.339	286	Latin America & Caribbean (all income levels)
#53B400	99589	4.154	286	Latin America & Caribbean (all income levels)
#53B400	100506	3.985	286	Latin America & Caribbean (all income levels)
#53B400	101378	3.832	286	Latin America & Caribbean (all income levels)
#53B400	102202	3.692	286	Latin America & Caribbean (all income levels)
#53B400	102985	3.561	286	Latin America & Caribbean (all income levels)
#53B400	103742	3.439	286	Latin America & Caribbean (all income levels)
#53B400	104477	3.328	286	Latin America & Caribbean (all income levels)
#53B400	105197	3.23	286	Latin America & Caribbean (all income levels)
#53B400	105892	3.144	286	Latin America & Caribbean (all income levels)
#53B400	106533	3.072	286	Latin America & Caribbean (all income levels)
#53B400	107081	3.01	286	Latin America & Caribbean (all income levels)
#53B400	107509	2.956	286	Latin America & Caribbean (all income levels)
#53B400	107811	2.907	286	Latin America & Caribbean (all income levels)
#53B400	107879	2.442	286	Latin America & Caribbean (all income levels)
#53B400	107897	2.379	286	Latin America & Caribbean (all income levels)
#53B400	107923	2.509	286	Latin America & Caribbean (all income levels)
#53B400	107989	2.321	286	Latin America & Caribbean (all income levels)
#53B400	108001	2.86	286	Latin America & Caribbean (all income levels)
#53B400	108001	2.576	286	Latin America & Caribbean (all income levels)
#53B400	108078	2.641	286	Latin America & Caribbean (all income levels)
#53B400	108097	2.811	286	Latin America & Caribbean (all income levels)
#53B400	108122	2.703	286	Latin America & Caribbean (all income levels)
#53B400	108129	2.76	286	Latin America & Caribbean (all income levels)
#53B400	108150	2.271	286	Latin America & Caribbean (all income levels)
#53B400	108353	2.23	286	Latin America & Caribbean (all income levels)
#53B400	108562	2.197	286	Latin America & Caribbean (all income levels)
#53B400	108749	2.171	286	Latin America & Caribbean (all income levels)
#53B400	108908	2.15	286	Latin America & Caribbean (all income levels)
#53B400	109045	2.131	286	Latin America & Caribbean (all income levels)
#53B400	109158	2.111	286	Latin America & Caribbean (all income levels)
#53B400	109249	2.088	286	Latin America & Caribbean (all income levels)
#53B400	109316	2.064	286	Latin America & Caribbean (all income levels)
#53B400	109357	2.037	286	Latin America & Caribbean (all income levels)
#53B400	290137	6.608	288	Latin America & Caribbean (all income levels)
#53B400	298411	6.594	288	Latin America & Caribbean (all income levels)
#53B400	306613	6.558	288	Latin America & Caribbean (all income levels)
#53B400	314883	6.497	288	Latin America & Caribbean (all income levels)
#53B400	323428	6.412	288	Latin America & Caribbean (all income levels)
#53B400	332315	6.304	288	Latin America & Caribbean (all income levels)
#53B400	341745	6.182	288	Latin America & Caribbean (all income levels)
#53B400	351463	6.053	288	Latin America & Caribbean (all income levels)
#53B400	360548	5.922	288	Latin America & Caribbean (all income levels)
#53B400	363108	4.344	288	Latin America & Caribbean (all income levels)
#53B400	363278	4.531	288	Latin America & Caribbean (all income levels)
#53B400	363692	4.18	288	Latin America & Caribbean (all income levels)
#53B400	364402	4.735	288	Latin America & Caribbean (all income levels)
#53B400	364619	4.041	288	Latin America & Caribbean (all income levels)
#53B400	365616	3.922	288	Latin America & Caribbean (all income levels)
#53B400	366637	3.815	288	Latin America & Caribbean (all income levels)
#53B400	366690	4.945	288	Latin America & Caribbean (all income levels)
#53B400	367772	5.79	288	Latin America & Caribbean (all income levels)
#53B400	367895	3.708	288	Latin America & Caribbean (all income levels)
#53B400	369654	3.594	288	Latin America & Caribbean (all income levels)
#53B400	369777	5.148	288	Latin America & Caribbean (all income levels)
#53B400	372272	3.471	288	Latin America & Caribbean (all income levels)
#53B400	372311	5.653	288	Latin America & Caribbean (all income levels)
#53B400	372614	5.336	288	Latin America & Caribbean (all income levels)
#53B400	373785	5.504	288	Latin America & Caribbean (all income levels)
#53B400	375979	3.338	288	Latin America & Caribbean (all income levels)
#53B400	380890	3.2	288	Latin America & Caribbean (all income levels)
#53B400	386852	3.063	288	Latin America & Caribbean (all income levels)
#53B400	393483	2.936	288	Latin America & Caribbean (all income levels)
#53B400	400251	2.823	288	Latin America & Caribbean (all income levels)
#53B400	406764	2.733	288	Latin America & Caribbean (all income levels)
#53B400	412884	2.672	288	Latin America & Caribbean (all income levels)
#53B400	418700	2.64	288	Latin America & Caribbean (all income levels)
#53B400	424326	2.635	288	Latin America & Caribbean (all income levels)
#53B400	429968	2.653	288	Latin America & Caribbean (all income levels)
#53B400	435776	2.684	288	Latin America & Caribbean (all income levels)
#53B400	441734	2.718	288	Latin America & Caribbean (all income levels)
#53B400	447771	2.745	288	Latin America & Caribbean (all income levels)
#53B400	453920	2.757	288	Latin America & Caribbean (all income levels)
#53B400	460215	2.751	288	Latin America & Caribbean (all income levels)
#53B400	466668	2.726	288	Latin America & Caribbean (all income levels)
#53B400	473312	2.686	288	Latin America & Caribbean (all income levels)
#53B400	480099	2.638	288	Latin America & Caribbean (all income levels)
#53B400	486867	2.59	288	Latin America & Caribbean (all income levels)
#53B400	493394	2.545	288	Latin America & Caribbean (all income levels)
#53B400	499523	2.503	288	Latin America & Caribbean (all income levels)
#53B400	505186	2.466	288	Latin America & Caribbean (all income levels)
#53B400	510433	2.432	288	Latin America & Caribbean (all income levels)
#53B400	515372	2.399	288	Latin America & Caribbean (all income levels)
#53B400	520173	2.367	288	Latin America & Caribbean (all income levels)
#53B400	524960	2.336	288	Latin America & Caribbean (all income levels)
#53B400	529761	2.307	288	Latin America & Caribbean (all income levels)
#53B400	848481	5.237	290	Latin America & Caribbean (all income levels)
#53B400	865356	5.141	290	Latin America & Caribbean (all income levels)
#53B400	880019	5.005	290	Latin America & Caribbean (all income levels)
#53B400	892571	4.829	290	Latin America & Caribbean (all income levels)
#53B400	903272	4.62	290	Latin America & Caribbean (all income levels)
#53B400	912419	4.392	290	Latin America & Caribbean (all income levels)
#53B400	919902	4.164	290	Latin America & Caribbean (all income levels)
#53B400	925918	3.953	290	Latin America & Caribbean (all income levels)
#53B400	931466	3.774	290	Latin America & Caribbean (all income levels)
#53B400	937846	3.633	290	Latin America & Caribbean (all income levels)
#53B400	945996	3.535	290	Latin America & Caribbean (all income levels)
#53B400	956364	3.476	290	Latin America & Caribbean (all income levels)
#53B400	968742	3.444	290	Latin America & Caribbean (all income levels)
#53B400	982594	3.426	290	Latin America & Caribbean (all income levels)
#53B400	997052	3.417	290	Latin America & Caribbean (all income levels)
#53B400	1011487	3.411	290	Latin America & Caribbean (all income levels)
#53B400	1025655	3.404	290	Latin America & Caribbean (all income levels)
#53B400	1039757	3.396	290	Latin America & Caribbean (all income levels)
#53B400	1054109	3.385	290	Latin America & Caribbean (all income levels)
#53B400	1069199	3.366	290	Latin America & Caribbean (all income levels)
#53B400	1085308	3.338	290	Latin America & Caribbean (all income levels)
#53B400	1102562	3.3	290	Latin America & Caribbean (all income levels)
#53B400	1120610	3.253	290	Latin America & Caribbean (all income levels)
#53B400	1138673	3.196	290	Latin America & Caribbean (all income levels)
#53B400	1155701	3.129	290	Latin America & Caribbean (all income levels)
#53B400	1170935	3.049	290	Latin America & Caribbean (all income levels)
#53B400	1184053	2.954	290	Latin America & Caribbean (all income levels)
#53B400	1195243	2.843	290	Latin America & Caribbean (all income levels)
#53B400	1204890	2.719	290	Latin America & Caribbean (all income levels)
#53B400	1213625	2.585	290	Latin America & Caribbean (all income levels)
#53B400	1221904	2.446	290	Latin America & Caribbean (all income levels)
#53B400	1229906	2.309	290	Latin America & Caribbean (all income levels)
#53B400	1237486	2.179	290	Latin America & Caribbean (all income levels)
#53B400	1244410	2.06	290	Latin America & Caribbean (all income levels)
#53B400	1250316	1.957	290	Latin America & Caribbean (all income levels)
#53B400	1255001	1.87	290	Latin America & Caribbean (all income levels)
#53B400	1258365	1.801	290	Latin America & Caribbean (all income levels)
#53B400	1260677	1.745	290	Latin America & Caribbean (all income levels)
#53B400	1262544	1.7	290	Latin America & Caribbean (all income levels)
#53B400	1264781	1.664	290	Latin America & Caribbean (all income levels)
#53B400	1267980	1.638	290	Latin America & Caribbean (all income levels)
#53B400	1272347	1.62	290	Latin America & Caribbean (all income levels)
#53B400	1277723	1.61	290	Latin America & Caribbean (all income levels)
#53B400	1283868	1.608	290	Latin America & Caribbean (all income levels)
#53B400	1290379	1.61	290	Latin America & Caribbean (all income levels)
#53B400	1296933	1.616	290	Latin America & Caribbean (all income levels)
#53B400	1303478	1.622	290	Latin America & Caribbean (all income levels)
